ID,UnitID,UnitType,UnitCode,UnitTitle,Faculty,ROE,CreditPoints,UngradedExempCategory,Year,TeachingPeriod,Location,Mode,Code,DateStart,DateStartAttendance,DateEndAttendance,DateEnd,DateCensusRequested,Selfserve,ClassSize,Examinations,UnitAvailabilitiesLastChanged,BroadeningForDegrees,BroadeningCategory,TeachingResponsibilities
165206,7984,Unit,ELEC1303,"Digital Systems",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165208,7978,Unit,STAT5061,"Statistical Data Science",S00670,00670,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-23,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
165209,7977,Unit,CHPR1005,"Mass and Energy Balances",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,50,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
165211,8009,Unit,MINE2001,"Fundamentals of Mining Engineering",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165214,7999,Unit,CHPR3406,"Reaction Engineering",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165215,7985,Unit,ELEC4407,"Engineering Electromagnetics",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-16,NULL,NULL,"00660 Engineering, 100%"
165216,8062,Unit,MECH2004,"Engineering Dynamics",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165217,7989,Unit,AUTO4507,"Robot Manipulators and Automation",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-27,NULL,NULL,"00660 Engineering, 100%"
165220,7991,Unit,EDUC5740,"Master's Thesis (part-time)",S00300,00300,72,N,2025,Non-standard,Crawley,FACE2FACE,,2024-12-30,2024-12-30,2025-06-29,2025-06-29,0000-00-00,1,,,,NULL,NULL,"00300 Graduate School of Education, 100%"
165221,7991,Unit,EDUC5740,"Master's Thesis (part-time)",S00300,00300,72,N,2025,Non-standard,Crawley,FACE2FACE,,2025-06-30,2025-06-30,2025-12-28,2025-12-28,0000-00-00,1,,,,NULL,NULL,"00300 Graduate School of Education, 100%"
165224,8006,Unit,GENG1014,"Earth Systems Engineering",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165225,8082,Unit,MINE3406,"Geotechnology of Mine Waste",S00660,00660,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-07-21,2025-07-21,2025-09-21,2025-09-21,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165226,8007,Unit,BMEG3001,"Engineering and the Human Body",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165227,8008,Unit,MINE4001,"Mining Engineering Services",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165228,8010,Unit,ENVE2606,"Grand Challenges in Environmental Engineering",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-04,NULL,NULL,"00660 Engineering, 100%"
165229,8011,Unit,ENVE2607,"Modelling in Environmental Engineering",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-01,NULL,NULL,"#1. 01470 Oceans Graduate School, 50%; #2. 00660 Engineering, 50%"
165230,8077,Unit,PHYS5514,"Radio Astronomy and the Interstellar Medium",S00670,00670,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
165231,8016,Unit,GENG2003,"Fluid Mechanics",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-02,NULL,NULL,"00660 Engineering, 100%"
165232,8019,Unit,GENG3402,"Control Engineering",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165233,8017,Unit,CHPR2006,"Chemical Engineering Thermodynamics",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-23,NULL,NULL,"00660 Engineering, 100%"
165234,8018,Unit,CHPR2007,"Heat and Mass Transfer",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165235,8020,Unit,CHPR3404,"Advanced Thermodynamics and Mass Transfer Processes",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-03,NULL,NULL,"00660 Engineering, 100%"
165236,8021,Unit,CHPR3405,"Particle Technology",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165237,8026,Unit,CHPR3407,"Transport Phenomena",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165238,8031,Unit,ELEC3016,"Power and Machines",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165239,8027,Unit,CHPR3018,"Process Synthesis and Design 2",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-01,NULL,NULL,"00660 Engineering, 100%"
165240,8030,Unit,ELEC3014,"Electronic Materials and Devices",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165241,8032,Unit,ELEC3020,"Embedded Systems",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-27,NULL,NULL,"00660 Engineering, 100%"
165242,8033,Unit,ELEC3021,"Circuits and Electronics",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165243,8034,Unit,ELEC3015,"Signals and Systems",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-01,NULL,NULL,"00660 Engineering, 100%"
165245,8040,Unit,OCEN2001,"Energy from Oceans",S00766,00766,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-24,NULL,NULL,"00766 School of Earth and Oceans, 100%"
165246,8041,Unit,OCEN2002,"The Changing Oceans",S00766,00766,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00766 School of Earth and Oceans, 100%"
165247,8043,Unit,EDUC5549,"Contemporary Pedagogies and Practices",S00300,00300,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-04-28,2025-04-28,2025-07-06,2025-07-06,0000-00-00,1,50,,,NULL,NULL,"AOS30 Education, 100%"
165248,8044,Unit,GENG2004,"Solid Mechanics",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165249,8045,Unit,CIVL2008,"Structural Analysis",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-22,NULL,NULL,"00660 Engineering, 100%"
165250,8046,Unit,GENG2009,"Principles of Geomechanics",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165251,8047,Unit,GENG2010,"Principles of Hydraulics",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165252,8048,Unit,GENG2012,"Data Collection and Analysis",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-01,NULL,NULL,"00660 Engineering, 100%"
165253,8049,Unit,CIVL3401,"Applied Geomechanics",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165254,8051,Unit,CIVL3402,"Hydraulics for Civil Engineers",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165255,8052,Unit,CIVL3403,"Structural Concrete Design",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165256,8053,Unit,CIVL3404,"Structural Steel Design",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165257,8054,Unit,CIVL2551,"Civil Engineering Practice",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165258,8055,Unit,CIVL4430,"Transportation and Pavement Engineering",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-25,NULL,NULL,"00660 Engineering, 100%"
165259,8061,Unit,GENG1101,"Engineering Drawings",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,100,,,NULL,NULL,"00660 Engineering, 100%"
165261,8064,Unit,ARCT1150,"Architecture Studio 1",S00250,00250,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00250 UWA Design School, 100%"
165263,8069,Unit,MECH3424,"Measurement and Instrumentation",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165264,8078,Unit,MINE3401,"Underground Mining",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165265,8075,Unit,PHYS4419,"Galaxies and Galactic Dynamics",S00670,00670,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
165266,8076,Unit,PHYS4420,"Gravitational Wave and High Energy Astronomy",S00670,00670,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
165267,8079,Unit,MINE3405,"Mineral Resources",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"#1. 00660 Engineering, 50%; #2. 00766 Earth Sciences, 50%"
165268,8080,Unit,MINE3503,"Surface Mining",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165271,8081,Unit,MINE3404,"Rock Mechanics",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165272,8089,Unit,GCRL3000,"BPhil Research Project",N02165,02165,6,1,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,2,,,NULL,NULL,"#1. 02165 Office of the Deputy Vice-Chancellor Education, 10%; #2. 00660 Engineering, 45%; #3. 00915 Human Sciences, 45%"
165273,8089,Unit,GCRL3000,"BPhil Research Project",N02165,02165,6,1,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,2,,,NULL,NULL,"#1. 02165 Office of the Deputy Vice-Chancellor Education, 10%; #2. 00660 Engineering, 45%; #3. 00915 Human Sciences, 45%"
165274,8089,Unit,GCRL3000,"BPhil Research Project",N02165,02165,6,1,2025,Non-standard,Crawley,FACE2FACE,,2025-06-16,2025-06-16,2025-07-20,2025-08-10,0000-00-00,1,2,,,NULL,NULL,"#1. 02165 Office of the Deputy Vice-Chancellor Education, 10%; #2. 00660 Engineering, 45%; #3. 00915 Human Sciences, 45%"
165275,8089,Unit,GCRL3000,"BPhil Research Project",N02165,02165,6,1,2025,Summer,Crawley,FACE2FACE,,2024-11-18,2024-11-18,2025-02-02,2025-02-09,0000-00-00,1,2,Nil,,NULL,NULL,"#1. 02165 Office of the Deputy Vice-Chancellor Education, 10%; #2. 00660 Engineering, 45%; #3. 00915 Human Sciences, 45%"
165277,8093,Unit,ENVE3403,"Flow and Turbulence in Environmental Systems",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165278,8094,Unit,ENVE3405,"Ecological Engineering and Nature-based Solutions",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165279,8097,Unit,BMEG3002,Biomaterials,S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165280,8101,Unit,AUTO3002,Mechatronics,S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-06-16,NULL,NULL,"00660 Engineering, 100%"
165281,8109,Unit,LAWS2231,"Transnational and Organised Crime",S00200,00200,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00200 UWA Law School, 100%"
165282,8110,Unit,LAWS3212,"Working with People in the Justice System 2",S00200,00200,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-07-02,NULL,NULL,"00200 UWA Law School, 100%"
165283,8180,Unit,LAWS3213,"Preventing Contemporary Crime Problems",S00200,00200,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,2025-04-09,NULL,NULL,"00200 UWA Law School, 100%"
165290,8134,Unit,CHPR4501,"Advanced Reaction Engineering and Catalysts",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165291,8135,Unit,MINE4502,"Mine Ventilation",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165293,8137,Unit,SCIX1001,"Research Project - Science",UWACol,01960,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-02-10,2025-02-10,2025-05-18,2025-05-25,0000-00-00,1,,,2025-07-04,NULL,NULL,"01960 UWA College, 100%"
165294,8137,Unit,SCIX1001,"Research Project - Science",UWACol,01960,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-06-09,2025-06-09,2025-09-14,2025-09-21,0000-00-00,1,,,2025-07-04,NULL,NULL,"01960 UWA College, 100%"
165295,8137,Unit,SCIX1001,"Research Project - Science",UWACol,01960,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-10-06,2025-10-06,2026-01-18,2026-01-25,0000-00-00,1,,,2025-07-04,NULL,NULL,"01960 UWA College, 100%"
165296,8140,Unit,PHYS5515,"Special Topics in Quantum Theory and Technology",S00670,00670,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
165297,8141,Unit,BIOC1001,"Introductory Cellular Biochemistry",S00585,00585,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00585 Molecular Sciences, 100%"
165298,8141,Unit,BIOC1001,"Introductory Cellular Biochemistry",S00585,00585,6,N,2025,"Semester 2",Albany,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00585 Molecular Sciences, 100%"
165299,8142,Unit,GENG2007,"ERDi Testlab for Industry",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,30,,,NULL,NULL,"00660 Engineering, 100%"
165300,8150,Unit,ENGX0004,"Advanced Engagement and Communicative Skills",UWACol,01960,6,N,2025,Non-standard,Crawley,FACE2FACE,,2025-02-17,2025-02-17,2025-06-01,2025-06-01,0000-00-00,1,,,,NULL,NULL,"01960 UWA College, 100%"
165301,8361,Unit,CHPR2022,"Solutions for Sustainable Future Energy",S00660,00660,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,40,,,NULL,NULL,"00660 Engineering, 100%"
165302,8163,Unit,SCIE2212,"Our Place in Space",S00670,00670,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00670 Physics, Mathematics and Computing, 100%"
165303,8169,Unit,ELEC4505,"Power System Analysis",S00660,00660,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00660 Engineering, 100%"
165304,8176,Unit,ECON5570,"Health Analytics",S00420,00420,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00420 UWA Business School, 100%"
165305,8183,Unit,RMED5411,"Integrated Rural Medical Practice 3, Part 1",S00855,00855,18,N,2025,Non-standard,Albany,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
165306,8183,Unit,RMED5411,"Integrated Rural Medical Practice 3, Part 1",S00855,00855,18,N,2025,Non-standard,Broome,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
165307,8183,Unit,RMED5411,"Integrated Rural Medical Practice 3, Part 1",S00855,00855,18,N,2025,Non-standard,Bunbury,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,8,,,NULL,NULL,"00855 Medical School, 100%"
165308,8183,Unit,RMED5411,"Integrated Rural Medical Practice 3, Part 1",S00855,00855,18,N,2025,Non-standard,Geraldton,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
165309,8183,Unit,RMED5411,"Integrated Rural Medical Practice 3, Part 1",S00855,00855,18,N,2025,Non-standard,Kalgoorlie,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,4,,,NULL,NULL,"00855 Medical School, 100%"
165310,8184,Unit,RMED5412,"Integrated Rural Medical Practice 3—Notre Dame, Part 1",S00855,00855,0,N,2025,Non-standard,Albany,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
165311,8184,Unit,RMED5412,"Integrated Rural Medical Practice 3—Notre Dame, Part 1",S00855,00855,0,N,2025,Non-standard,Broome,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
165312,8184,Unit,RMED5412,"Integrated Rural Medical Practice 3—Notre Dame, Part 1",S00855,00855,0,N,2025,Non-standard,Bunbury,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,8,,,NULL,NULL,"00855 Medical School, 100%"
165313,8184,Unit,RMED5412,"Integrated Rural Medical Practice 3—Notre Dame, Part 1",S00855,00855,0,N,2025,Non-standard,Geraldton,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
165314,8184,Unit,RMED5412,"Integrated Rural Medical Practice 3—Notre Dame, Part 1",S00855,00855,0,N,2025,Non-standard,Kalgoorlie,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,4,,,NULL,NULL,"00855 Medical School, 100%"
165315,8185,Unit,RMED5413,"Integrated Rural Medical Practice 3—Curtin, Part 1",S00855,00855,0,N,2025,Non-standard,Albany,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
165316,8185,Unit,RMED5413,"Integrated Rural Medical Practice 3—Curtin, Part 1",S00855,00855,0,N,2025,Non-standard,Broome,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
165317,8185,Unit,RMED5413,"Integrated Rural Medical Practice 3—Curtin, Part 1",S00855,00855,0,N,2025,Non-standard,Bunbury,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,8,,,NULL,NULL,"00855 Medical School, 100%"
165318,8185,Unit,RMED5413,"Integrated Rural Medical Practice 3—Curtin, Part 1",S00855,00855,0,N,2025,Non-standard,Geraldton,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
165319,8185,Unit,RMED5413,"Integrated Rural Medical Practice 3—Curtin, Part 1",S00855,00855,0,N,2025,Non-standard,Kalgoorlie,FACE2FACE,,2025-01-27,2025-01-27,2025-06-29,2025-06-29,0000-00-00,1,4,,,NULL,NULL,"00855 Medical School, 100%"
165338,8233,Unit,MEDC5805,"Principles of Research Methods in Medicine",S00855,00855,6,N,2025,"Semester 1",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,20,,2025-06-16,NULL,NULL,"00855 Medical School, 100%"
165339,8233,Unit,MEDC5805,"Principles of Research Methods in Medicine",S00855,00855,6,N,2025,"Semester 2",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,20,,2025-06-16,NULL,NULL,"00855 Medical School, 100%"
165340,8234,Unit,MEDC5806,"Principles of Evidence-Based Practice",S00855,00855,6,N,2025,"Semester 1",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,20,,,NULL,NULL,"00855 Medical School, 100%"
165341,8234,Unit,MEDC5806,"Principles of Evidence-Based Practice",S00855,00855,6,N,2025,"Semester 2",Crawley,FL-ONLINE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,20,,,NULL,NULL,"00855 Medical School, 100%"
165346,8250,Unit,CHEM2101,"Analytical Methods",S00585,00585,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00585 Molecular Sciences, 100%"
165347,8251,Unit,CHEM2102,"Metals in Molecules",S00585,00585,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00585 Molecular Sciences, 100%"
165348,8255,Unit,CHEM2104,"Energy and Materials",S00585,00585,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00585 Molecular Sciences, 100%"
165349,8254,Unit,CHEM2103,"Synthetic and Biological Organic Chemistry",S00585,00585,6,N,2025,"Semester 2",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00585 Molecular Sciences, 100%"
165351,8263,Unit,GEOG3300,"Advanced Spatial Analysis",S00705,00705,6,N,2025,"Semester 1",Crawley,FACE2FACE,,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,1,,,,NULL,NULL,"00705 Agriculture and Environment, 100%"
165352,8272,Unit,RMED5421,"Integrated Rural Medical Practice 3, Part 2",S00855,00855,12,N,2025,Non-standard,Albany,FACE2FACE,,2025-06-30,2025-06-30,2025-10-12,2025-10-12,0000-00-00,1,6,,,NULL,NULL,"00855 Medical School, 100%"
